election.date,county,unknown.flag,name,addr.line.1,addr.line.2,open.date,hours,lon,lat
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",10/26/2016,Closed,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",10/27/2016,Closed,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",10/28/2016,Closed,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",10/29/2016,Closed,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",10/30/2016,Closed,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",10/31/2016,10:00AM - 6:00PM,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",11/01/2016,10:00AM - 6:00PM,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",11/02/2016,10:00AM - 6:00PM,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",11/03/2016,10:00AM - 6:00PM,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",11/04/2016,10:00AM - 6:00PM,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,BETHLEHEM COMMUNITY FIRE/RESCUE,7373 NC HWY 127,"TAYLORSVILLE, NC 28681",11/05/2016,8:00AM - 1:00PM,-81.30898260000001,35.8436095
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/20/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/21/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/22/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/23/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/24/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/25/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/26/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/27/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/28/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/29/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/30/2016,Closed,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",10/31/2016,10:00AM - 6:00PM,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",11/01/2016,10:00AM - 6:00PM,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",11/02/2016,10:00AM - 6:00PM,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",11/03/2016,10:00AM - 6:00PM,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",11/04/2016,10:00AM - 6:00PM,-81.0457615,35.8620132
11/08/2016,ALEXANDER,N,FMR ENERGY UNITED BUILDING,431 RURITAN PARK RD,"STONY POINT, NC 28678",11/05/2016,8:00AM - 1:00PM,-81.0457615,35.8620132
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/20/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/21/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/22/2016,Closed,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/23/2016,Closed,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/24/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/25/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/26/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/27/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/28/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/29/2016,Closed,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/30/2016,Closed,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",10/31/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",11/01/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",11/02/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",11/03/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",11/04/2016,8:00AM - 5:00PM,-81.1170504,36.5013677
11/08/2016,ALLEGHANY,Y,ALLEGHANY COUNTY BOARD OF ELECTIONS OFFICE,348 S MAIN ST,"SPARTA, NC 28675",11/05/2016,8:00AM - 1:00PM,-81.1170504,36.5013677
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/20/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/21/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/22/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/23/2016,12:00PM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/24/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/25/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/26/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/27/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/28/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/29/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/30/2016,12:00PM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",10/31/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",11/01/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",11/02/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",11/03/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",11/04/2016,6:00AM - 6:00PM,-80.076222,34.962161
11/08/2016,ANSON,Y,ANSON COUNTY BOARD OF ELECTIONS OFFICE,402 MORVEN RD,"WADESBORO, NC 28170",11/05/2016,6:00AM - 1:00PM,-80.076222,34.962161
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/20/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/21/2016,8:00AM - 7:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/22/2016,8:00AM - 1:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/23/2016,Closed,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/24/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/25/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/26/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/27/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/28/2016,8:00AM - 7:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/29/2016,8:00AM - 1:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/30/2016,Closed,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",10/31/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",11/01/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",11/02/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",11/03/2016,8:00AM - 6:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",11/04/2016,8:00AM - 7:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,Y,ASHE COUNTY BOARD OF ELECTIONS OFFICE,150 GOVERNMENT CIR # 2100,"JEFFERSON, NC 28640",11/05/2016,8:00AM - 1:00PM,-81.4590788,36.4184627
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/20/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/21/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/22/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/23/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/24/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/25/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/26/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/27/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/28/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/29/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/30/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",10/31/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",11/01/2016,Closed,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",11/02/2016,1:00PM - 6:00PM,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",11/03/2016,1:00PM - 6:00PM,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",11/04/2016,1:00PM - 6:00PM,-81.509282,36.31082
11/08/2016,ASHE,N,FLEETWOOD FIRE DEPARTMENT,9005 US HWY 221 S,"FLEETWOOD, NC 28626",11/05/2016,8:00AM - 1:00PM,-81.509282,36.31082
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/20/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/21/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/22/2016,Closed,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/23/2016,Closed,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/24/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/25/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/26/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/27/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/28/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/29/2016,Closed,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/30/2016,Closed,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",10/31/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",11/01/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",11/02/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",11/03/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",11/04/2016,8:00AM - 5:00PM,-81.92646239999999,36.0869929
11/08/2016,AVERY,Y,AVERY COUNTY BOARD OF ELECTIONS OFFICE,200 MONTEZUMA ST # 307,"NEWLAND, NC 28657",11/05/2016,8:00AM - 1:00PM,-81.92646239999999,36.0869929
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/20/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/21/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/22/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/23/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/24/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/25/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/26/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/27/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/28/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/29/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/30/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",10/31/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",11/01/2016,Closed,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",11/02/2016,8:00AM - 6:00PM,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",11/03/2016,8:00AM - 6:00PM,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",11/04/2016,8:00AM - 6:00PM,-76.7858619,35.3063103
11/08/2016,BEAUFORT,N,AURORA - AURORA COMMUNITY CENTER,442 3RD ST,"AURORA, NC 27806",11/05/2016,8:00AM - 1:00PM,-76.7858619,35.3063103
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/20/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/21/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/22/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/23/2016,Closed,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/24/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/25/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/26/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/27/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/28/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/29/2016,7:30AM - 6:30PM,-77.0361023,35.5495073
11/08/2016,BEAUFORT,Y,BEAUFORT COUNTY BOARD OF ELECTIONS OFFICE,1308 HIGHLAND DR # 104,"WASHINGTON, NC 27889",10/30/2016,Closed,-77.0361023,35.5495073
